ticket_id,event_id,customer_id,sale_date,price,ticket_type
701,1,3904,2025-02-07,150,VIP
702,1,9253,2025-02-07,100,Early Bird
703,1,3715,2025-02-07,100,VIP
704,1,3177,2025-02-07,150,VIP
705,1,8926,2025-02-07,75,General
706,1,9941,2025-02-08,50,General
707,1,342,2025-02-08,75,General
708,1,9471,2025-02-08,75,Early Bird
709,1,1047,2025-02-08,150,VIP
710,1,2449,2025-02-08,200,Early Bird
711,1,3491,2025-02-08,150,Early Bird
712,1,9445,2025-02-08,200,Early Bird
713,1,4800,2025-02-08,50,VIP
714,1,1673,2025-02-08,150,VIP
715,1,7517,2025-02-08,75,General
716,1,9788,2025-02-08,100,Early Bird
717,1,2091,2025-02-08,75,VIP
718,1,8646,2025-02-08,75,General
719,1,3895,2025-02-08,75,Early Bird
720,1,5304,2025-02-08,200,VIP
721,1,7568,2025-02-08,75,General
722,1,780,2025-02-08,150,VIP
723,1,9218,2025-02-08,50,Early Bird
724,1,5045,2025-02-08,200,General
725,1,8630,2025-02-08,50,Early Bird
726,1,7959,2025-02-08,150,General
727,1,7203,2025-02-08,50,VIP
728,1,3970,2025-02-08,100,Early Bird
729,1,3283,2025-02-08,75,General
730,1,9653,2025-02-09,150,Early Bird
731,1,5855,2025-02-09,75,VIP
732,1,5072,2025-02-09,200,Early Bird
733,1,3118,2025-02-09,75,VIP
734,1,1831,2025-02-09,200,General
735,1,6517,2025-02-09,100,General
736,1,826,2025-02-09,100,General
737,1,5800,2025-02-09,50,Early Bird
738,1,2168,2025-02-09,50,Early Bird
739,1,6782,2025-02-09,50,Early Bird
740,1,6,2025-02-09,150,VIP
741,1,1547,2025-02-09,150,Early Bird
742,1,5180,2025-02-09,100,Early Bird
743,1,8504,2025-02-09,50,VIP
744,1,9392,2025-02-09,100,General
745,1,2321,2025-02-09,100,VIP
746,1,7495,2025-02-09,100,Early Bird
747,1,1727,2025-02-09,100,VIP
748,1,9234,2025-02-10,100,VIP
749,1,5685,2025-02-10,50,Early Bird
750,1,7501,2025-02-10,75,Early Bird
751,1,2470,2025-02-10,100,Early Bird
752,1,5375,2025-02-10,50,VIP
753,1,4600,2025-02-10,200,Early Bird
754,1,7859,2025-02-10,75,VIP
755,1,416,2025-02-10,200,General
756,1,7370,2025-02-10,50,Early Bird
757,1,6007,2025-02-10,100,General
758,1,7185,2025-02-10,200,General
759,1,6572,2025-02-10,75,Early Bird
760,1,944,2025-02-10,150,Early Bird
761,1,6984,2025-02-10,200,Early Bird
762,1,973,2025-02-10,100,Early Bird
763,1,429,2025-02-10,150,Early Bird
764,1,8690,2025-02-10,200,Early Bird
765,1,9051,2025-02-11,150,Early Bird
766,1,3856,2025-02-11,200,Early Bird
767,1,2505,2025-02-11,75,Early Bird
768,1,1302,2025-02-11,200,General
769,1,7679,2025-02-11,100,VIP
770,1,7477,2025-02-11,150,Early Bird
771,1,2090,2025-02-11,75,VIP
772,1,1364,2025-02-11,50,VIP
773,1,6409,2025-02-11,150,Early Bird
774,1,4742,2025-02-11,75,VIP
775,1,8578,2025-02-11,150,General
776,1,2165,2025-02-11,50,General
777,1,1631,2025-02-11,200,Early Bird
778,1,7345,2025-02-11,150,Early Bird
779,1,7371,2025-02-11,100,General
780,1,8784,2025-02-11,100,General
781,1,7301,2025-02-11,75,Early Bird
782,1,8620,2025-02-11,75,Early Bird
783,1,3552,2025-02-11,150,General
784,1,2130,2025-02-11,200,General
785,1,668,2025-02-11,75,Early Bird
786,1,383,2025-02-12,50,General
787,1,5683,2025-02-12,50,Early Bird
788,1,5653,2025-02-12,200,VIP
789,1,6199,2025-02-12,50,VIP
790,1,7116,2025-02-12,75,Early Bird
791,1,3834,2025-02-12,75,General
792,1,2362,2025-02-12,200,Early Bird
793,1,244,2025-02-12,50,Early Bird
794,1,379,2025-02-12,200,Early Bird
795,1,3479,2025-02-12,75,General
796,1,8019,2025-02-12,75,General
797,1,6876,2025-02-12,50,General
798,1,9741,2025-02-12,50,General
799,1,955,2025-02-12,75,General
800,1,5212,2025-02-12,50,General
801,1,186,2025-02-12,50,Early Bird
802,1,6471,2025-02-12,200,VIP
803,1,2672,2025-02-12,150,VIP
804,1,6242,2025-02-12,150,General
805,1,2321,2025-02-12,50,General
806,1,5858,2025-02-13,200,Early Bird
807,1,548,2025-02-13,200,Early Bird
808,1,8007,2025-02-13,200,Early Bird
809,1,5016,2025-02-13,150,Early Bird
810,1,749,2025-02-13,150,General
811,1,3016,2025-02-13,50,Early Bird
812,1,7012,2025-02-13,50,VIP
813,1,7278,2025-02-13,75,VIP
814,1,3646,2025-02-13,150,General
815,1,494,2025-02-13,100,General
816,1,759,2025-02-13,75,Early Bird
817,1,1636,2025-02-13,100,VIP
818,1,7424,2025-02-13,75,Early Bird
819,1,4712,2025-02-13,50,Early Bird
820,1,9180,2025-02-13,200,General
821,1,4405,2025-02-13,150,VIP
822,1,1059,2025-02-13,150,Early Bird
823,1,2156,2025-02-13,75,General
824,1,9054,2025-02-13,100,VIP
825,1,4932,2025-02-13,150,Early Bird
826,1,9252,2025-02-13,100,Early Bird
827,1,8338,2025-02-13,50,General
828,1,8543,2025-02-13,50,General
829,1,8939,2025-02-13,50,VIP
830,1,9827,2025-02-13,150,General
831,1,9817,2025-02-13,50,VIP
832,1,3411,2025-02-13,100,VIP
833,1,3131,2025-02-13,200,VIP
834,1,7068,2025-02-13,150,General
835,1,9972,2025-02-13,100,General
836,1,2088,2025-02-14,50,VIP
837,1,6493,2025-02-14,150,Early Bird
838,1,318,2025-02-14,150,VIP
839,1,1045,2025-02-14,100,General
840,1,8178,2025-02-14,50,General
841,1,1672,2025-02-14,150,VIP
842,1,7787,2025-02-14,100,General
843,1,5487,2025-02-14,50,Early Bird
844,1,1187,2025-02-14,75,VIP
845,1,257,2025-02-14,50,VIP
846,1,1826,2025-02-14,200,VIP
847,1,9391,2025-02-14,50,VIP
848,1,1833,2025-02-14,200,Early Bird
849,1,3271,2025-02-14,100,Early Bird
850,1,7490,2025-02-15,150,General
851,1,80,2025-02-15,200,Early Bird
852,1,1259,2025-02-15,50,VIP
853,1,2188,2025-02-15,200,General
854,1,1570,2025-02-15,150,VIP
855,1,4879,2025-02-15,200,General
856,1,671,2025-02-15,100,Early Bird
857,1,6100,2025-02-15,75,VIP
858,1,5791,2025-02-15,200,Early Bird
859,1,7591,2025-02-15,200,Early Bird
860,1,4936,2025-02-15,200,VIP
861,1,5470,2025-02-15,75,VIP
862,1,9227,2025-02-15,200,VIP
863,1,3667,2025-02-15,50,Early Bird
864,1,5320,2025-02-16,75,Early Bird
865,1,6250,2025-02-16,150,Early Bird
866,1,1887,2025-02-16,200,Early Bird
867,1,7653,2025-02-16,200,General
868,1,2209,2025-02-16,150,Early Bird
869,1,4058,2025-02-16,150,Early Bird
870,1,5329,2025-02-16,50,VIP
871,1,6979,2025-02-16,50,VIP
872,1,1116,2025-02-16,200,VIP
873,1,2976,2025-02-16,75,VIP
874,1,2304,2025-02-16,150,General
875,1,5164,2025-02-16,200,VIP
876,1,9100,2025-02-16,150,General
877,1,5360,2025-02-16,200,General
878,1,9349,2025-02-16,75,General
879,1,3834,2025-02-16,50,General
880,1,7732,2025-02-16,150,Early Bird
881,1,7479,2025-02-16,100,VIP
882,1,7953,2025-02-16,200,Early Bird
883,1,6170,2025-02-16,200,General
884,1,6829,2025-02-17,150,General
885,1,4407,2025-02-17,100,General
886,1,4631,2025-02-17,200,General
887,1,1805,2025-02-17,200,VIP
888,1,1226,2025-02-17,75,General
889,1,5067,2025-02-17,150,VIP
890,1,8815,2025-02-17,100,Early Bird
891,1,2621,2025-02-17,100,General
892,1,4294,2025-02-17,150,VIP
893,1,737,2025-02-17,150,VIP
894,1,7703,2025-02-17,50,Early Bird
895,1,8425,2025-02-17,75,VIP
896,1,3474,2025-02-17,100,VIP
897,1,448,2025-02-17,200,General
898,1,1389,2025-02-17,50,General
899,1,1411,2025-02-17,200,Early Bird
900,1,3445,2025-02-17,200,General
901,1,852,2025-02-17,100,General
902,1,6899,2025-02-17,200,Early Bird
903,1,130,2025-02-17,200,VIP
904,1,7177,2025-02-17,75,VIP
905,1,2953,2025-02-17,100,General
906,1,6464,2025-02-17,75,General
907,1,8922,2025-02-18,200,VIP
908,1,7548,2025-02-18,100,Early Bird
909,1,4444,2025-02-18,200,General
910,1,6278,2025-02-18,150,General
911,1,1502,2025-02-18,100,Early Bird
912,1,8163,2025-02-18,100,VIP
913,1,4457,2025-02-18,75,General
914,1,112,2025-02-18,200,VIP
915,1,735,2025-02-18,100,VIP
916,1,959,2025-02-18,150,General
917,1,3739,2025-02-18,100,VIP
918,1,6666,2025-02-18,200,General
919,1,8268,2025-02-18,50,Early Bird
920,1,7061,2025-02-18,75,General
921,1,2477,2025-02-18,100,VIP
922,1,1340,2025-02-18,50,Early Bird
923,1,7761,2025-02-18,200,General
924,1,2201,2025-02-18,50,General
925,1,9528,2025-02-18,150,General
926,1,5085,2025-02-18,100,VIP
927,1,4750,2025-02-18,100,General
928,1,4262,2025-02-18,150,General
929,1,8208,2025-02-18,75,General
930,1,2277,2025-02-18,100,VIP
931,1,8197,2025-02-19,75,Early Bird
932,1,7524,2025-02-19,75,Early Bird
933,1,3059,2025-02-19,200,VIP
934,1,2988,2025-02-19,100,General
935,1,3524,2025-02-19,50,General
936,1,289,2025-02-19,150,Early Bird
937,1,1665,2025-02-19,200,General
938,1,3348,2025-02-19,75,Early Bird
939,1,1163,2025-02-19,100,Early Bird
940,1,1149,2025-02-19,150,General
941,1,8582,2025-02-19,50,General
942,1,6909,2025-02-19,150,General
943,1,7577,2025-02-19,150,Early Bird
944,1,3990,2025-02-19,100,General
945,1,9967,2025-02-19,150,General
946,1,6319,2025-02-19,50,VIP
947,1,3861,2025-02-19,200,Early Bird
948,1,4869,2025-02-19,50,General
949,1,9545,2025-02-19,50,Early Bird
950,1,9087,2025-02-19,100,General
951,1,3917,2025-02-19,200,General
952,1,5181,2025-02-19,150,General
953,1,9993,2025-02-19,50,VIP
954,1,5977,2025-02-19,75,VIP
955,1,3333,2025-02-19,50,Early Bird
956,1,3601,2025-02-20,50,Early Bird
957,1,4689,2025-02-20,100,General
958,1,4831,2025-02-20,150,General
959,1,9677,2025-02-20,200,General
960,1,6163,2025-02-20,75,General
961,1,3425,2025-02-20,50,VIP
962,1,1360,2025-02-20,50,VIP
963,1,6934,2025-02-20,200,VIP
964,1,1292,2025-02-20,50,General
965,1,8709,2025-02-20,150,VIP
966,1,2634,2025-02-20,50,Early Bird
967,1,655,2025-02-20,200,VIP
968,1,8814,2025-02-20,200,Early Bird
969,1,2527,2025-02-20,100,Early Bird
970,1,485,2025-02-20,100,General
971,1,7437,2025-02-20,75,Early Bird
972,1,481,2025-02-20,200,VIP
973,1,9903,2025-02-20,150,Early Bird
974,1,7127,2025-02-21,200,Early Bird
975,1,1267,2025-02-21,75,VIP
976,1,8454,2025-02-21,100,General
977,1,6975,2025-02-21,200,VIP
978,1,9739,2025-02-21,100,VIP
979,1,9946,2025-02-21,50,VIP
980,1,7319,2025-02-21,50,Early Bird
981,1,4411,2025-02-21,200,General
982,1,5997,2025-02-21,150,General
983,1,2674,2025-02-21,100,Early Bird
984,1,8389,2025-02-21,50,General
985,1,9955,2025-02-21,50,General
986,1,5530,2025-02-21,100,VIP
987,1,7712,2025-02-21,50,General
988,1,7875,2025-02-21,100,Early Bird
989,1,8694,2025-02-21,200,VIP
990,1,5362,2025-02-21,75,Early Bird
991,1,5619,2025-02-21,75,General
992,1,3172,2025-02-21,150,VIP
993,1,326,2025-02-22,75,Early Bird
994,1,2874,2025-02-22,100,VIP
995,1,1018,2025-02-22,100,Early Bird
996,1,1555,2025-02-22,75,VIP
997,1,9530,2025-02-22,75,VIP
998,1,9252,2025-02-22,200,General
999,1,2404,2025-02-22,150,VIP
1000,1,1359,2025-02-22,200,VIP
1001,1,3063,2025-02-22,50,Early Bird
1002,1,5399,2025-02-22,150,VIP
1003,1,7700,2025-02-22,75,Early Bird
1004,1,3237,2025-02-22,200,General
1005,1,8080,2025-02-22,100,VIP
1006,1,2553,2025-02-22,200,Early Bird
1007,1,22,2025-02-22,75,Early Bird
1008,1,9345,2025-02-22,100,General
1009,1,89,2025-02-22,100,General
1010,1,828,2025-02-22,150,Early Bird
1011,1,795,2025-02-22,100,VIP
1012,1,1682,2025-02-22,75,Early Bird
1013,1,864,2025-02-23,50,VIP
1014,1,6764,2025-02-23,100,General
1015,1,3443,2025-02-23,150,VIP
1016,1,2317,2025-02-23,100,Early Bird
1017,1,4106,2025-02-23,50,VIP
1018,1,2104,2025-02-23,100,VIP
1019,1,2443,2025-02-23,200,VIP
1020,1,8795,2025-02-23,100,General
1021,1,1414,2025-02-23,100,VIP
1022,1,629,2025-02-23,75,General
1023,1,1297,2025-02-23,200,General
1024,1,90,2025-02-23,50,Early Bird
1025,1,352,2025-02-23,50,Early Bird
1026,1,7523,2025-02-23,100,VIP
1027,1,3273,2025-02-23,50,General
1028,1,1437,2025-02-23,150,Early Bird
1029,1,5076,2025-02-23,100,Early Bird
1030,1,320,2025-02-24,50,Early Bird
1031,1,1321,2025-02-24,200,General
1032,1,3290,2025-02-24,75,General
1033,1,2242,2025-02-24,50,General
1034,1,9838,2025-02-24,150,Early Bird
1035,1,8119,2025-02-24,150,General
1036,1,4682,2025-02-24,200,Early Bird
1037,1,8784,2025-02-24,50,General
1038,1,4670,2025-02-24,100,VIP
1039,1,2780,2025-02-24,150,Early Bird
1040,1,8360,2025-02-25,150,General
1041,1,2009,2025-02-25,75,General
1042,1,3611,2025-02-25,50,VIP
1043,1,4436,2025-02-25,200,VIP
1044,1,1524,2025-02-25,75,VIP
1045,1,4189,2025-02-25,100,Early Bird
1046,1,3969,2025-02-25,50,Early Bird
1047,1,6306,2025-02-25,75,General
1048,1,7702,2025-02-25,50,Early Bird
1049,1,3602,2025-02-25,75,General
1050,1,4976,2025-02-25,150,VIP
1051,1,2509,2025-02-25,200,VIP
1052,1,8179,2025-02-25,50,General
1053,1,8937,2025-02-25,75,VIP
1054,1,4622,2025-02-25,50,General
1055,1,4576,2025-02-25,100,General
1056,1,2154,2025-02-25,100,General
1057,1,7676,2025-02-25,75,VIP
1058,1,3247,2025-02-25,200,VIP
1059,1,8667,2025-02-25,150,Early Bird
1060,1,4922,2025-02-25,200,VIP
1061,1,2975,2025-02-25,50,VIP
1062,1,2806,2025-02-26,100,General
1063,1,6212,2025-02-26,150,General
1064,1,5914,2025-02-26,150,Early Bird
1065,1,2680,2025-02-26,75,General
1066,1,1895,2025-02-26,150,Early Bird
1067,1,7714,2025-02-26,200,General
1068,1,7665,2025-02-26,100,Early Bird
1069,1,865,2025-02-26,200,Early Bird
1070,1,273,2025-02-26,100,Early Bird
1071,1,6215,2025-02-26,50,General
1072,1,9017,2025-02-26,50,General
1073,1,9216,2025-02-26,50,VIP
1074,1,6156,2025-02-26,100,Early Bird
1075,1,638,2025-02-26,200,General
1076,1,9559,2025-02-26,100,Early Bird
1077,1,9058,2025-02-26,50,General
1078,1,6620,2025-02-26,200,General
1079,1,8298,2025-02-26,50,VIP
1080,1,7458,2025-02-26,100,General
1081,1,9991,2025-02-26,50,General
1082,1,9888,2025-02-26,150,General
1083,1,9836,2025-02-26,200,Early Bird
1084,1,9873,2025-02-27,100,General
1085,1,7315,2025-02-27,50,Early Bird
1086,1,6342,2025-02-27,100,Early Bird
1087,1,9771,2025-02-27,200,General
1088,1,2535,2025-02-27,75,Early Bird
1089,1,3672,2025-02-27,100,Early Bird
1090,1,3639,2025-02-27,200,General
1091,1,4655,2025-02-27,200,VIP
1092,1,7413,2025-02-27,100,General
1093,1,3669,2025-02-27,100,Early Bird
1094,1,3774,2025-02-27,200,VIP
1095,1,1966,2025-02-27,75,General
1096,1,7174,2025-02-27,100,VIP
1097,1,8525,2025-02-27,50,General
1098,1,8422,2025-02-27,50,VIP
1099,1,7429,2025-02-27,150,Early Bird
1100,1,8537,2025-02-28,200,General
1101,1,7937,2025-02-28,50,VIP
1102,1,2906,2025-02-28,200,VIP
1103,1,8887,2025-02-28,200,General
1104,1,8218,2025-02-28,50,Early Bird
1105,1,1955,2025-02-28,150,Early Bird
1106,1,1191,2025-02-28,150,VIP
1107,1,8375,2025-02-28,100,General
1108,1,794,2025-02-28,75,VIP
1109,1,6421,2025-02-28,200,VIP
1110,1,6120,2025-02-28,75,Early Bird
1111,1,5275,2025-02-28,75,Early Bird
1112,1,2486,2025-02-28,75,Early Bird
1113,1,1365,2025-02-28,100,VIP
1114,1,6654,2025-03-01,200,Early Bird
1115,1,7717,2025-03-01,100,General
1116,1,5243,2025-03-01,50,General
1117,1,1339,2025-03-01,150,VIP
1118,1,9940,2025-03-01,150,VIP
1119,1,7844,2025-03-01,75,VIP
1120,1,1231,2025-03-01,100,General
1121,1,731,2025-03-01,75,General
1122,1,9308,2025-03-01,100,General
1123,1,3787,2025-03-01,50,VIP
1124,1,4427,2025-03-01,75,VIP
1125,1,2113,2025-03-01,100,VIP
1126,1,1117,2025-03-01,75,VIP
1127,1,1485,2025-03-01,75,VIP
1128,1,6255,2025-03-01,50,VIP
1129,1,5631,2025-03-01,200,VIP
1130,1,4037,2025-03-01,75,Early Bird
1131,1,5878,2025-03-01,50,Early Bird
1132,1,952,2025-03-01,75,Early Bird
1133,1,4081,2025-03-01,200,Early Bird
1134,1,8337,2025-03-01,75,General
1135,1,9438,2025-03-01,75,VIP
1136,1,5053,2025-03-01,100,General
1137,1,2884,2025-03-01,50,General
1138,1,6322,2025-03-01,50,Early Bird
1139,1,4358,2025-03-01,50,Early Bird
1140,1,959,2025-03-01,150,Early Bird
1141,1,7530,2025-03-01,50,VIP
1142,1,7895,2025-03-01,75,General
1143,1,1487,2025-03-01,200,Early Bird
1144,1,6511,2025-03-01,150,Early Bird
1145,1,2667,2025-03-01,100,General
1146,1,243,2025-03-01,50,General
1147,1,3403,2025-03-01,50,General
1148,1,4604,2025-03-01,150,VIP
1149,1,2159,2025-03-01,150,General
1150,1,2650,2025-03-01,75,Early Bird
1151,1,6448,2025-03-01,50,VIP
1152,1,8605,2025-03-01,100,VIP
1153,1,1624,2025-03-01,100,Early Bird
1154,1,7563,2025-03-01,200,Early Bird
1155,1,7914,2025-03-01,150,VIP
1156,1,8729,2025-03-01,200,General
1157,1,5266,2025-03-01,50,General
1158,1,6969,2025-03-01,200,Early Bird
1159,1,3436,2025-03-01,200,VIP
1160,1,8073,2025-03-01,100,General
1161,1,4279,2025-03-01,150,General
1162,1,8377,2025-03-01,75,General
1163,1,7706,2025-03-01,150,Early Bird
1164,1,5851,2025-03-01,75,General
1165,1,5700,2025-03-01,75,VIP
1166,1,186,2025-03-01,100,VIP
1167,1,3825,2025-03-01,200,General
1168,1,3370,2025-03-01,50,VIP
1169,1,7245,2025-03-02,150,VIP
1170,1,8554,2025-03-02,50,Early Bird
1171,1,9500,2025-03-02,200,General
1172,1,8061,2025-03-02,50,VIP
1173,1,5573,2025-03-02,50,General
1174,1,5464,2025-03-02,100,General
1175,1,4477,2025-03-02,75,Early Bird
1176,1,7975,2025-03-02,200,General
1177,1,8791,2025-03-02,75,General
1178,1,5299,2025-03-02,150,Early Bird
1179,1,2701,2025-03-02,75,General
1180,1,8065,2025-03-02,200,Early Bird
1181,1,7346,2025-03-02,75,General
1182,1,7219,2025-03-02,100,Early Bird
1183,1,3573,2025-03-02,50,Early Bird
1184,1,1094,2025-03-02,200,VIP
1185,1,6960,2025-03-02,50,Early Bird
1186,1,5476,2025-03-02,100,Early Bird
1187,1,5975,2025-03-02,50,VIP
1188,1,3083,2025-03-02,50,General
1189,1,5343,2025-03-02,200,VIP
1190,1,6763,2025-03-02,75,Early Bird
1191,1,7285,2025-03-02,100,VIP
1192,1,2716,2025-03-02,200,Early Bird
1193,1,731,2025-03-02,50,Early Bird
1194,1,3562,2025-03-02,200,VIP
1195,1,1584,2025-03-02,200,Early Bird
1196,1,4982,2025-03-02,150,Early Bird
1197,1,6365,2025-03-02,150,General
1198,1,2731,2025-03-02,50,VIP
1199,1,8831,2025-03-02,200,Early Bird
1200,1,6541,2025-03-02,50,Early Bird
1201,1,1788,2025-03-02,50,VIP
1202,1,126,2025-03-02,75,VIP
1203,1,9788,2025-03-02,200,Early Bird
1204,1,5165,2025-03-02,200,General
1205,1,7565,2025-03-02,50,Early Bird
1206,1,3729,2025-03-02,150,Early Bird
1207,1,3899,2025-03-02,75,Early Bird
1208,1,4214,2025-03-02,200,VIP
1209,1,1272,2025-03-02,75,Early Bird
1210,1,4575,2025-03-02,100,VIP
1211,1,6314,2025-03-02,100,General
1212,1,3700,2025-03-02,50,Early Bird
1213,1,8944,2025-03-02,75,General
1214,1,1259,2025-03-02,150,General
1215,1,8490,2025-03-02,50,General
1216,1,2067,2025-03-02,75,Early Bird
1217,1,3904,2025-03-02,75,Early Bird
1218,1,5382,2025-03-02,100,Early Bird
1219,1,4314,2025-03-02,75,Early Bird
1220,1,156,2025-03-02,75,General
1221,1,2501,2025-03-02,75,General
1222,1,7803,2025-03-02,100,General
1223,1,8871,2025-03-02,100,VIP
1224,1,7185,2025-03-02,150,VIP
1225,1,3320,2025-03-02,75,Early Bird
1226,1,4870,2025-03-02,75,Early Bird
1227,1,7865,2025-03-02,200,Early Bird
1228,1,7145,2025-03-02,50,General
1229,1,1875,2025-03-02,150,VIP
1230,1,6670,2025-03-02,200,Early Bird
1231,1,2876,2025-03-02,75,Early Bird
1232,1,6167,2025-03-02,50,Early Bird
1233,1,9290,2025-03-02,75,Early Bird
1234,1,9582,2025-03-02,50,General
1235,1,7773,2025-03-02,50,Early Bird
1236,1,3722,2025-03-03,75,General
1237,1,9070,2025-03-03,100,Early Bird
1238,1,9457,2025-03-03,75,General
1239,1,5249,2025-03-03,75,General
1240,1,3056,2025-03-03,150,VIP
1241,1,3680,2025-03-03,100,General
1242,1,5968,2025-03-03,50,General
1243,1,4306,2025-03-03,100,Early Bird
1244,1,7804,2025-03-03,75,General
1245,1,3248,2025-03-03,75,Early Bird
1246,1,8652,2025-03-03,50,VIP
1247,1,2963,2025-03-03,100,General
1248,1,1686,2025-03-03,150,VIP
1249,1,3786,2025-03-03,150,General
1250,1,7402,2025-03-03,50,Early Bird
1251,1,2667,2025-03-03,50,VIP
1252,1,9045,2025-03-03,200,General
1253,1,3575,2025-03-03,150,VIP
1254,1,9358,2025-03-03,150,VIP
1255,1,5178,2025-03-03,150,Early Bird
1256,1,7997,2025-03-03,50,Early Bird
1257,1,577,2025-03-03,200,General
1258,1,64,2025-03-03,75,General
1259,1,1318,2025-03-03,50,Early Bird
1260,1,5064,2025-03-03,75,Early Bird
1261,1,1307,2025-03-03,50,VIP
1262,1,6518,2025-03-03,50,VIP
1263,1,9162,2025-03-03,100,VIP
1264,1,4031,2025-03-03,200,General
1265,1,7027,2025-03-03,75,Early Bird
1266,1,9226,2025-03-03,200,General
1267,1,4244,2025-03-03,50,General
1268,1,66,2025-03-03,100,General
1269,1,420,2025-03-03,200,VIP
1270,1,3725,2025-03-03,50,Early Bird
1271,1,302,2025-03-03,150,VIP
1272,1,8260,2025-03-03,75,General
1273,1,1172,2025-03-03,200,General
1274,1,2275,2025-03-03,75,General
1275,1,4342,2025-03-03,150,VIP
1276,1,4923,2025-03-03,50,Early Bird
1277,1,4147,2025-03-03,50,VIP
1278,1,7428,2025-03-03,150,Early Bird
1279,1,6228,2025-03-03,100,VIP
1280,1,9063,2025-03-03,150,VIP
1281,1,4824,2025-03-03,50,VIP
1282,1,5437,2025-03-03,75,Early Bird
1283,1,1251,2025-03-03,150,General
1284,1,26,2025-03-03,50,Early Bird
1285,1,5442,2025-03-03,200,VIP
1286,1,5229,2025-03-03,100,VIP
1287,1,7095,2025-03-03,50,VIP
1288,1,6169,2025-03-03,200,VIP
1289,1,2642,2025-03-03,100,VIP
1290,1,3775,2025-03-03,50,VIP
1291,1,4659,2025-03-03,150,VIP
1292,1,3676,2025-03-03,75,Early Bird
1293,1,6392,2025-03-03,100,Early Bird
1294,1,6516,2025-03-03,75,Early Bird
1295,1,7855,2025-03-03,75,Early Bird
1296,1,4825,2025-03-03,150,VIP
1297,1,1853,2025-03-03,50,VIP
1298,1,5144,2025-03-03,200,VIP
1299,1,1752,2025-03-03,75,VIP
1300,1,6066,2025-03-03,75,General
1301,1,3153,2025-03-03,75,VIP
1302,1,7219,2025-03-03,75,VIP
1303,1,1160,2025-03-04,50,General
1304,1,4014,2025-03-04,100,General
1305,1,1015,2025-03-04,100,General
1306,1,6102,2025-03-04,150,Early Bird
1307,1,8566,2025-03-04,75,Early Bird
1308,1,8591,2025-03-04,100,Early Bird
1309,1,9638,2025-03-04,200,Early Bird
1310,1,9460,2025-03-04,100,VIP
1311,1,7149,2025-03-04,75,General
1312,1,9778,2025-03-04,200,Early Bird
1313,1,3480,2025-03-04,50,Early Bird
1314,1,8330,2025-03-04,150,Early Bird
1315,1,9890,2025-03-04,200,General
1316,1,8592,2025-03-04,200,VIP
1317,1,2618,2025-03-04,75,Early Bird
1318,1,1102,2025-03-04,75,Early Bird
1319,1,5371,2025-03-04,100,Early Bird
1320,1,8399,2025-03-04,50,Early Bird
1321,1,9622,2025-03-04,200,Early Bird
1322,1,9962,2025-03-04,150,VIP
1323,1,9188,2025-03-04,75,General
1324,1,2586,2025-03-04,200,VIP
1325,1,5590,2025-03-04,75,General
1326,1,7192,2025-03-04,100,VIP
1327,1,6375,2025-03-04,75,VIP
1328,1,9683,2025-03-04,50,VIP
1329,1,4385,2025-03-04,200,General
1330,1,4744,2025-03-04,75,General
1331,1,6427,2025-03-04,100,General
1332,1,4954,2025-03-04,50,Early Bird
1333,1,3658,2025-03-04,75,General
1334,1,9438,2025-03-04,50,Early Bird
1335,1,6962,2025-03-04,100,Early Bird
1336,1,9015,2025-03-04,200,VIP
1337,1,8468,2025-03-04,150,General
1338,1,7901,2025-03-04,100,Early Bird
1339,1,7612,2025-03-04,100,VIP
1340,1,7715,2025-03-04,150,Early Bird
1341,1,7554,2025-03-04,150,Early Bird
1342,1,5099,2025-03-04,200,Early Bird
1343,1,8368,2025-03-04,100,VIP
1344,1,4504,2025-03-04,100,VIP
1345,1,9089,2025-03-04,150,Early Bird
